Episode | Reward  | Done Reason                         | Timestep Actions/Rewards
E5      | -93.48  | dist2path{64.95}>thresh_dist{4.00}  | -y       +y       -z       +y       +y       -z       +z       +y       +y       +z       -z       +0       +0       +0       -z       -x       -z
        |         |                                     | -0.50    -0.44    -5.34    -5.38    -5.65    -0.90    -0.85    -6.13    -6.87    -7.46    -8.55    -5.55    -5.60    -5.55    -8.88    -9.84    -10.00

E6      | -80.80  | dist2path{60.90}>thresh_dist{4.00}  | +y       +0       +y       -x       -x       +x       +x       -z       +z       +0       +x       -x       -x       -y       -z       -z
        |         |                                     | -0.50    -0.50    -0.44    -5.67    -5.67    -5.37    -0.62    -0.65    -5.83    -5.51    -6.15    -7.34    -8.46    -8.77    -9.33    -10.00

E7      | -87.83  | dist2path{65.01}>thresh_dist{4.00}  | +z       +y       -y       +z       +x       -z       -y       -y       -x       -x       -y       -y       -z       +y       +0       -z
        |         |                                     | -0.50    -0.43    -5.38    -5.26    -5.42    -0.89    -0.81    -5.86    -6.46    -7.19    -7.60    -8.16    -8.83    -9.45    -5.57    -10.00

E8      | -100.00 | collision                           | -y
        |         |                                     | -100.00

E9      | -200.34 | dist2path{61.00}>thresh_dist{4.00}  | -x       -y       +z       -y       +x       -x       +y       +0       -x       -y       +x       -y       -y       +x       -y       +y       +z       +y       -z       -x       +y       +y       +y       +y       -x       +0       +z       -z       -y       -x       +z       +z       -z       -z       -z       +x       +y       -x       +0       +z       -y       -x       +z       -z
        |         |                                     | -0.50    -0.52    -5.24    -5.45    -5.26    -1.10    -0.57    -0.47    -2.45    0.42     3.39     4.16     4.19     4.23     3.97     4.00     3.83     3.28     2.51     1.07     -0.85    -4.61    -8.49    -3.28    -1.33    -0.49    -4.12    -0.86    0.29     -2.31    -7.99    -12.23   -14.28   -14.88   -15.24   -15.10   -15.46   -15.62   -5.63    -15.44   -15.04   -15.47   -15.42   -10.00

E10     | -85.26  | dist2path{61.47}>thresh_dist{4.00}  | -z       -z       -z       +x       +0       +x       +z       +z       -y       -z       +y       +x       +y       +y       +0       -z
        |         |                                     | -0.50    -0.44    -5.32    -5.23    -5.50    -5.48    -0.72    -0.61    -5.77    -6.43    -7.29    -7.99    -8.92    -9.51    -5.56    -10.00

E11     | -94.41  | dist2path{68.45}>thresh_dist{4.00}  | +y       +y       +z       -x       -z       +0       -x       -y       -z       +0       -z       +z       +y       -x       +x       +x       +x
        |         |                                     | -0.50    -0.44    -5.39    -5.57    -5.57    -5.51    -1.06    -0.96    -5.89    -5.51    -6.45    -6.97    -7.71    -8.68    -8.73    -9.45    -10.00

E12     | -94.91  | dist2path{68.71}>thresh_dist{4.00}  | +z       -z       +z       +0       -z       -x       -z       +x       +0       +0       -z       +y       +y       +z       -y       -y       +x       +0       +z
        |         |                                     | -0.50    -0.42    -5.33    -5.49    -5.40    -5.86    -0.81    -0.47    -0.50    -0.50    -5.62    -6.27    -6.86    -8.10    -8.45    -9.23    -9.44    -5.66    -10.00

E13     | -75.41  | dist2path{65.35}>thresh_dist{4.00}  | +x       -x       +x       +y       -x       +y       +y       +z       -z       -z       +x       +z       -y       +y
        |         |                                     | -0.50    -0.64    -5.10    -5.37    -5.94    -0.69    -0.68    -5.86    -6.70    -7.57    -8.07    -8.82    -9.47    -10.00

E14     | -73.26  | dist2path{60.61}>thresh_dist{4.00}  | +z       +x       +z       -x       -x       +x       -z       +z       +z       +x       -y       -x       -x       -z
        |         |                                     | -0.50    -0.17    -5.19    -5.70    -5.77    -0.49    -0.65    -5.70    -6.15    -6.79    -7.92    -8.83    -9.38    -10.00

E15     | -74.06  | dist2path{62.77}>thresh_dist{4.00}  | -z       -z       -x       -x       +y       +z       +x       +y       -z       +y       -y       +y       +z       +y
        |         |                                     | -0.50    -0.43    -5.58    -5.74    -5.56    -0.85    -0.43    -5.49    -6.31    -7.18    -8.03    -8.63    -9.32    -10.00

E16     | -81.99  | dist2path{65.41}>thresh_dist{4.00}  | +0       +x       +x       +0       -z       -z       +z       +x       +y       +0       +z       -y       -x       -y       +y       +x       +z       -y
        |         |                                     | -0.50    -0.49    -0.10    -0.49    -5.21    -5.50    -5.67    -0.53    -0.50    -0.50    -5.49    -5.95    -6.77    -7.64    -8.27    -8.84    -9.54    -10.00

E17     | -100.50 | collision                           | -x       +z
        |         |                                     | -0.50    -100.00

E18     | -262.53 | dist2path{66.33}>thresh_dist{4.00}  | +y       +y       +z       -y       +0       -y       -y       +x       +y       -y       +y       +x       -z       +y       +x       +y       +0       +0       -z       -z       +0       +z       -y       +x       -z       -x       +x       -z       -x       -z       +0       +z       -y       +0       -y       +x       -y       +z       +z       +0       -x       +z       -z       -y       -y       +0       -x       +0       +0       +x       -x       +x
        |         |                                     | -0.50    -0.44    -5.39    -5.37    -5.50    -5.50    -0.80    -0.16    -2.28    0.71     3.47     4.35     4.16     4.15     4.18     3.87     -5.17    -5.34    3.64     3.22     -5.39    2.59     0.84     -1.70    -5.78    -8.71    -3.23    -2.03    -4.29    -1.30    -5.40    0.64     -1.88    -5.48    -7.22    -11.28   -13.38   -14.40   -14.89   -5.67    -15.34   -15.32   -15.57   -15.32   -15.09   -5.67    -15.37   -5.67    -5.80    -15.24   -15.51   -10.00

E19     | -99.27  | dist2path{69.44}>thresh_dist{4.00}  | +z       -y       -x       +x       +0       +y       -x       +z       -y       -x       -x       -z       +0       -y       -z       -y       +z
        |         |                                     | -0.50    -0.50    -5.56    -5.25    -5.50    -5.59    -1.18    -0.98    -6.39    -7.16    -8.03    -8.46    -5.56    -9.01    -9.55    -10.05   -10.00

E20     | -79.45  | dist2path{61.30}>thresh_dist{4.00}  | -z       -x       +0       -z       -y       -z       +x       +0       +0       -x       +z       -x       -z       -z       -y       +x       +x
        |         |                                     | -0.50    -0.70    -0.50    -5.29    -5.47    -5.63    -0.52    -0.50    -0.50    -0.87    -6.29    -7.33    -7.86    -8.75    -9.17    -9.58    -10.00

E21     | -92.61  | dist2path{68.48}>thresh_dist{4.00}  | +x       +x       -z       +x       -z       -z       -y       +z       +0       -y       +z       +z       +x       -x       -x       +x
        |         |                                     | -0.50    -0.15    -5.26    -5.23    -5.65    -0.88    -1.01    -6.21    -5.52    -6.91    -7.35    -8.55    -8.89    -10.00   -10.49   -10.00

E22     | -77.53  | dist2path{60.34}>thresh_dist{4.00}  | -x       +x       -z       -y       -z       +z       +x       -x       -x       -z       -y       +x       +y       -x
        |         |                                     | -0.50    -0.28    -5.26    -5.39    -5.58    -0.77    -0.48    -6.22    -7.26    -8.10    -8.61    -9.16    -9.91    -10.00

E23     | -87.24  | dist2path{68.93}>thresh_dist{4.00}  | -z       -x       +y       +z       -z       -z       -y       +0       -z       +x       -x       -y       +y       +z       +x       +z
        |         |                                     | -0.50    -0.72    -5.43    -5.43    -5.59    -0.82    -0.86    -0.52    -6.19    -6.54    -7.63    -8.39    -8.98    -9.67    -9.97    -10.00

E24     | -110.64 | dist2path{68.07}>thresh_dist{4.00}  | +y       -y       +y       +0       +0       +y       +0       -y       +0       -x       -x       +z       -x       +x       +x       -x       +0       -y       -z       +z       +y       +z       +y
        |         |                                     | -0.50    -0.47    -5.27    -5.50    -5.50    -5.51    -5.50    -5.68    -5.50    -1.02    -1.24    -0.79    -1.23    -0.41    -0.38    -6.50    -5.53    -7.34    -8.21    -8.93    -9.56    -10.09   -10.00

E25     | -79.77  | dist2path{61.91}>thresh_dist{4.00}  | +z       -z       +0       -x       +0       -z       -y       -y       -z       +0       -x       -x       -z       -z       +z       +y       -x
        |         |                                     | -0.50    -0.43    -0.50    -5.60    -5.50    -5.47    -0.69    -0.77    -0.84    -0.51    -6.54    -7.55    -7.71    -8.56    -8.85    -9.74    -10.00

E26     | -93.25  | dist2path{60.80}>thresh_dist{4.00}  | -y       +0       +z       -z       +0       +y       -y       +z       -y       +x       +x       +z       +0       +y       +0       -x       +y       +x
        |         |                                     | -0.50    -0.50    -0.47    -5.28    -5.49    -5.41    -5.73    -0.73    -0.77    -5.78    -6.21    -7.31    -5.55    -8.67    -5.56    -9.50    -9.80    -10.00

E27     | -84.49  | dist2path{64.24}>thresh_dist{4.00}  | -z       +x       +0       -y       -z       +y       +0       +x       +0       +z       +y       +y       -x       +x       -x       +z       +z
        |         |                                     | -0.50    -0.22    -0.50    -5.32    -5.35    -5.64    -5.50    -0.60    -0.50    -0.61    -6.11    -7.08    -8.27    -8.72    -9.58    -9.98    -10.00

E28     | -85.30  | dist2path{67.92}>thresh_dist{4.00}  | -z       -x       +z       +z       +y       -y       -z       +x       -y       +x       +z       -y       -y       +x       -y
        |         |                                     | -0.50    -0.72    -5.38    -5.37    -5.52    -0.85    -0.80    -5.83    -6.51    -7.11    -8.24    -9.08    -9.44    -9.95    -10.00

E29     | -83.60  | dist2path{64.07}>thresh_dist{4.00}  | -z       -x       -z       +x       +z       +y       +y       -z       +0       -x       -z       +x       -x       -z       -y
        |         |                                     | -0.50    -0.73    -5.46    -5.18    -5.63    -0.81    -0.76    -6.25    -5.54    -7.29    -7.87    -8.39    -9.40    -9.79    -10.00

E30     | -88.31  | dist2path{61.87}>thresh_dist{4.00}  | +x       +0       -x       +0       +z       +x       +z       +x       -x       +y       -y       +0       +0       +z       +x       -x       +z       +z
        |         |                                     | -0.50    -0.50    -0.66    -0.50    -5.41    -5.17    -5.62    -0.56    -0.84    -6.03    -6.68    -5.56    -5.55    -7.50    -8.30    -9.32    -9.60    -10.00

E31     | -100.50 | collision                           | -z       +z
        |         |                                     | -0.50    -100.00

E32     | -244.67 | dist2path{65.59}>thresh_dist{4.00}  | +z       +0       -y       +x       +x       +y       +x       -z       -y       -y       +0       -z       +0       -x       +x       +0       +x       -y       -z       +0       +y       -y       -y       -z       +x       +0       +0       +0       -x       +y       +0       +x       +x       -z       +0       -z       -z       +0       +y       +x       -z       -z       +z       -y       -y       +y       -z       +x       -z       -z       +x       +y
        |         |                                     | -0.50    -0.50    -0.48    -5.01    -5.15    -5.64    -0.59    -0.06    -1.50    1.69     -5.34    3.99     -5.37    3.78     4.23     -5.33    4.22     4.07     3.71     -5.22    3.51     2.93     1.99     0.20     -2.71    -5.47    -5.49    -5.49    -6.78    -2.75    -0.52    -1.53    -0.66    -3.15    -5.35    -0.74    -1.34    -5.42    -5.89    -10.43   -13.29   -14.33   -14.77   -15.15   -15.20   -15.58   -15.31   -14.94   -15.39   -15.43   -15.23   -10.00

E33     | -81.85  | dist2path{61.95}>thresh_dist{4.00}  | -z       +y       +y       +z       +0       +x       +x       +z       +z       -y       -z       +x       -y       +y       -z
        |         |                                     | -0.50    -0.43    -5.35    -5.44    -5.50    -5.34    -0.56    -0.60    -5.94    -6.71    -7.86    -8.43    -9.31    -9.87    -10.00

E34     | -81.72  | dist2path{61.10}>thresh_dist{4.00}  | +y       +x       -x       +z       +y       -y       +y       +z       +z       +x       +z       +y       +0       +z       +z
        |         |                                     | -0.50    -0.20    -5.49    -5.46    -5.56    -0.92    -0.79    -6.11    -6.59    -7.28    -8.39    -9.15    -5.62    -9.66    -10.00

E35     | -76.65  | dist2path{60.74}>thresh_dist{4.00}  | -z       -z       +0       -z       -y       -y       +y       +z       -y       -y       +y       -z       -y       -z       -y
        |         |                                     | -0.50    -0.44    -0.50    -5.28    -5.49    -5.64    -0.69    -0.75    -6.12    -6.76    -7.40    -8.51    -9.00    -9.58    -10.00

E36     | -95.35  | dist2path{62.60}>thresh_dist{4.00}  | -y       +0       +0       -y       -x       +0       +x       +y       +0       -y       +0       +z       +0       -x       -x       +0       +y       +z       +z       +z       +y
        |         |                                     | -0.50    -0.50    -0.50    -0.46    -5.54    -5.50    -5.28    -5.60    -5.51    -0.94    -0.51    -0.70    -0.51    -6.36    -7.26    -5.57    -7.48    -8.31    -8.81    -9.53    -10.00

E37     | -91.22  | dist2path{69.42}>thresh_dist{4.00}  | +0       -z       -y       -z       -x       +y       -x       -z       -z       +x       +0       +y       +x       +z       -z       -y       +z
        |         |                                     | -0.50    -0.50    -0.47    -5.26    -5.72    -5.60    -1.16    -1.05    -6.26    -6.40    -5.53    -6.96    -7.92    -8.70    -9.32    -9.85    -10.00

E38     | -84.11  | dist2path{68.40}>thresh_dist{4.00}  | +x       +y       -y       +z       -y       +z       -y       +x       +x       -y       +z       +z       +y       -x       -y
        |         |                                     | -0.50    -0.39    -5.46    -5.24    -5.65    -0.75    -0.78    -5.66    -5.97    -7.00    -8.03    -8.89    -9.43    -10.33   -10.00

E39     | -96.91  | dist2path{61.06}>thresh_dist{4.00}  | +x       -y       -y       +x       +0       +0       +0       -z       +z       +z       -y       +y       +0       +x       +z       -y       -z       -y
        |         |                                     | -0.50    -0.45    -5.34    -5.16    -5.50    -5.50    -5.50    -5.71    -0.81    -0.68    -5.89    -6.48    -5.53    -7.26    -8.28    -8.87    -9.46    -10.00

E40     | -95.63  | dist2path{60.15}>thresh_dist{4.00}  | +z       +x       +y       +x       -z       -y       -x       -x       +z       +x       +y       +z       +0       -y       -z       -y       +0       +0
        |         |                                     | -0.50    -0.22    -5.26    -5.25    -5.57    -0.82    -1.01    -1.28    -6.31    -6.12    -6.75    -7.90    -5.55    -8.61    -9.18    -9.72    -5.58    -10.00

E41     | -80.96  | dist2path{63.09}>thresh_dist{4.00}  | +z       +y       +x       +0       +y       +y       +y       +x       +x       +x       +z       -z       -y       -z       -x       +y       -z
        |         |                                     | -0.50    -0.44    -5.11    -5.50    -5.33    -5.64    -0.82    -0.44    -0.17    -0.48    -5.74    -6.37    -7.30    -8.36    -9.16    -9.60    -10.00

E42     | -80.78  | dist2path{62.34}>thresh_dist{4.00}  | +z       +x       -z       +0       -z       +z       +y       -z       +0       -x       +z       -y       +x       -x       -x       +z
        |         |                                     | -0.50    -0.20    -5.26    -5.50    -5.42    -5.66    -0.78    -0.86    -0.51    -6.32    -6.79    -7.03    -7.76    -8.77    -9.42    -10.00

E43     | -88.30  | dist2path{65.79}>thresh_dist{4.00}  | +0       +x       -x       +y       +x       -z       +0       -z       +0       -x       +y       +x       -z       +0       +z       -x       -z       +x       -y
        |         |                                     | -0.50    -0.49    -0.64    -5.45    -5.31    -5.64    -5.51    -0.85    -0.51    -0.98    -0.64    -5.77    -6.45    -5.53    -7.66    -8.30    -9.04    -9.03    -10.00

E44     | -79.38  | dist2path{65.80}>thresh_dist{4.00}  | -x       -x       -y       +z       -x       +x       +y       +x       -x       +x       +0       +x       -y       +y       -x       +z
        |         |                                     | -0.50    -0.75    -5.35    -5.26    -5.84    -0.48    -0.43    -0.11    -6.15    -5.99    -5.53    -6.72    -8.08    -8.66    -9.52    -10.00

E45     | -88.71  | dist2path{61.29}>thresh_dist{4.00}  | +y       -z       +x       +x       -z       +y       +0       +0       -y       -y       +y       +0       +x       +0       +0       +z       +y       +z       -z
        |         |                                     | -0.50    -0.42    -5.05    -5.14    -5.72    -0.75    -0.50    -0.51    -0.70    -5.65    -6.10    -5.51    -6.30    -5.55    -5.53    -7.67    -8.24    -8.88    -10.00

E46     | -100.50 | collision                           | +y       +z
        |         |                                     | -0.50    -100.00

E47     | -198.58 | dist2path{60.35}>thresh_dist{4.00}  | +x       +0       -x       -x       +y       -z       -y       +z       -y       +x       -x       +0       +x       +x       +y       -x       -x       -x       -z       -x       +y       +x       +z       -z       -z       -z       +y       -y       +x       -z       +x       +x       +x       +y       -y       +z       -y       -x       -z       -x       -z       +z       +y       +y       +z       -z
        |         |                                     | -0.50    -0.50    -0.67    -5.67    -5.47    -5.69    -0.86    -0.29    2.60     -2.29    0.85     -5.21    3.98     4.50     4.09     3.98     3.72     3.70     3.48     2.77     2.35     0.74     -2.04    -6.34    -8.94    -3.09    -1.04    -0.22    0.81     -4.37    -1.86    -0.39    -2.10    -6.94    -11.54   -13.33   -14.56   -14.96   -15.29   -15.39   -15.44   -15.33   -15.13   -15.21   -15.47   -10.00

E48     | -100.00 | collision                           | +y
        |         |                                     | -100.00

E49     | -100.50 | collision                           | +x       +z
        |         |                                     | -0.50    -100.00

E50     | -236.85 | dist2path{60.64}>thresh_dist{4.00}  | -z       -z       +z       +0       +0       -z       -y       +y       +y       -y       -z       -z       -z       +y       +z       -z       -x       -y       -x       +y       -x       +0       +x       -z       +0       -z       -z       +0       -z       +z       +0       -z       +z       +x       +x       +x       +x       +0       -z       +z       +z       -z       +z       +y       +0       +y       +0       -z       -y       +y       +y
        |         |                                     | -0.50    -0.44    -5.33    -5.50    -5.49    -5.43    -5.68    -0.72    -0.44    0.91     -2.50    0.49     2.98     4.11     4.15     3.87     3.87     3.88     3.48     3.34     2.26     -5.27    1.22     -1.20    -5.46    -4.95    -8.67    -5.60    -3.48    -1.96    -0.50    -4.12    -0.99    0.61     -1.60    -6.94    -11.21   -5.76    -13.74   -14.34   -15.00   -15.34   -15.38   -15.69   -5.68    -15.53   -5.63    -15.21   -15.31   -15.44   -10.00

E51     | -78.87  | dist2path{60.40}>thresh_dist{4.00}  | -x       -z       -x       +x       +z       +y       +x       +0       +y       -z       +x       +y       +0       -z       +y       +z
        |         |                                     | -0.50    -0.47    -5.53    -5.21    -5.61    -0.80    -0.41    -0.50    -5.50    -6.18    -6.61    -8.03    -5.60    -8.62    -9.30    -10.00

E52     | -87.10  | dist2path{66.02}>thresh_dist{4.00}  | +z       +0       +x       -y       +z       -y       +0       +y       +x       -y       +z       +y       -y       -z       -x       +0       +x       -x
        |         |                                     | -0.50    -0.50    -0.16    -5.20    -5.38    -5.66    -5.50    -0.76    -0.50    -0.53    -5.85    -6.45    -7.60    -8.40    -9.18    -5.63    -9.30    -10.00

E53     | -84.47  | dist2path{61.51}>thresh_dist{4.00}  | +x       -y       -x       -y       -y       -x       +x       +z       +y       -x       +z       -x       +x       +0       +0       +x
        |         |                                     | -0.50    -0.45    -5.59    -5.59    -5.57    -1.11    -0.75    -5.69    -6.18    -7.07    -7.64    -8.44    -8.71    -5.63    -5.57    -10.00

E54     | -78.11  | dist2path{60.64}>thresh_dist{4.00}  | -z       -x       +y       -y       +y       -y       +z       +x       +x       -z       +z       -x       -z       +0       +z
        |         |                                     | -0.50    -0.72    -5.43    -5.48    -5.51    -0.92    -0.69    -5.38    -5.71    -6.68    -7.78    -8.67    -9.07    -5.57    -10.00

E55     | -95.86  | dist2path{64.14}>thresh_dist{4.00}  | -x       +x       -y       +0       -y       -y       +0       +y       +y       +x       +y       +0       +0       +z       -x       -z       -x       -x
        |         |                                     | -0.50    -0.27    -5.30    -5.50    -5.32    -5.58    -5.50    -0.77    -0.74    -5.59    -6.16    -5.52    -5.52    -7.14    -8.34    -8.63    -9.49    -10.00

E56     | -74.05  | dist2path{64.18}>thresh_dist{4.00}  | +x       -x       -y       -z       -z       +x       +0       +y       -y       +x       +y       +z       +y       -y       -z       -z
        |         |                                     | -0.50    -0.67    -5.53    -5.34    -5.69    -0.56    -0.50    -0.36    -0.45    -5.28    -5.92    -7.28    -8.09    -8.60    -9.27    -10.00

E57     | -77.39  | dist2path{60.70}>thresh_dist{4.00}  | +0       -x       -y       +z       -x       +x       +y       -y       +x       +y       +x       -z       -y       -y       +0       -x
        |         |                                     | -0.50    -0.50    -0.54    -5.24    -5.68    -5.38    -0.78    -0.79    -5.34    -5.80    -6.48    -7.66    -8.27    -8.82    -5.61    -10.00

E58     | -71.56  | dist2path{60.68}>thresh_dist{4.00}  | -y       +x       +z       +y       +y       -y       +z       -x       +z       -y       +x       +z       -x       +y
        |         |                                     | -0.50    -0.20    -5.18    -5.45    -5.62    -0.87    -0.66    -5.87    -6.22    -6.66    -7.20    -8.15    -8.99    -10.00

E59     | -79.78  | dist2path{65.59}>thresh_dist{4.00}  | +0       +0       +y       +x       -z       +z       +z       -z       -y       -y       -x       -x       -z       +z       +y       +x       -z
        |         |                                     | -0.50    -0.50    -0.49    -0.20    -5.28    -5.39    -5.59    -0.86    -0.84    -5.69    -6.17    -6.65    -7.08    -7.53    -8.27    -8.73    -10.00

E60     | -83.62  | dist2path{65.08}>thresh_dist{4.00}  | -y       +x       -y       -z       +z       -x       +y       +x       +y       +x       +z       +y       -y       +0       +0       +x       -z
        |         |                                     | -0.50    -0.19    -5.21    -5.36    -5.61    -1.14    -0.93    -0.41    -5.76    -5.72    -6.75    -7.85    -8.32    -5.61    -5.56    -8.71    -10.00

E61     | -85.41  | dist2path{68.87}>thresh_dist{4.00}  | -z       +0       +z       +y       -z       +x       +0       -x       -y       +x       +z       +y       +y       -y       +y       -x       +z
        |         |                                     | -0.50    -0.50    -0.47    -5.29    -5.47    -5.37    -5.51    -1.14    -0.93    -5.31    -5.62    -6.20    -7.26    -7.91    -8.51    -9.44    -10.00

E62     | -82.49  | dist2path{60.18}>thresh_dist{4.00}  | -x       -y       +z       -y       -z       -y       +0       -x       +0       +z       +y       -y       +0       -y       -z       -z       +0       -x
        |         |                                     | -0.50    -0.53    -5.25    -5.41    -5.55    -0.80    -0.51    -0.92    -0.51    -5.52    -5.86    -6.47    -5.52    -7.17    -7.87    -8.54    -5.56    -10.00

E63     | -93.13  | dist2path{61.89}>thresh_dist{4.00}  | -z       -x       -y       +z       +0       +0       +z       +0       +x       -y       +x       +z       -x       -x       +x       +y       +0       -y       +z       -x
        |         |                                     | -0.50    -0.72    -5.48    -5.24    -5.50    -5.50    -5.66    -5.50    -0.54    -0.48    0.05     -0.52    -5.28    -6.09    -6.50    -7.37    -5.58    -8.04    -8.68    -10.00

E64     | -89.54  | dist2path{68.69}>thresh_dist{4.00}  | +z       +0       +z       -z       -z       +y       -z       -z       -y       -x       +0       -y       -y       -x       +0       +x       +y       +x
        |         |                                     | -0.50    -0.50    -0.47    -5.30    -5.40    -5.64    -0.89    -0.73    -5.58    -6.11    -5.51    -6.14    -6.87    -7.51    -5.59    -8.06    -8.74    -10.00

E65     | -81.98  | dist2path{60.09}>thresh_dist{4.00}  | -z       -x       -x       -y       -z       -x       -y       -x       +y       -y       -z       -x       -z       +x       -y       +0       +0       +z
        |         |                                     | -0.50    -0.72    -5.67    -5.49    -5.55    -1.12    -0.91    -0.80    -0.84    -5.32    -5.58    -6.33    -6.80    -7.21    -8.06    -5.55    -5.55    -10.00

E66     | -74.41  | dist2path{60.04}>thresh_dist{4.00}  | +x       +y       +z       +z       -z       +x       +z       -z       -z       -z       -y       -x       +0       -x       -y
        |         |                                     | -0.50    -0.39    -5.44    -5.35    -5.56    -0.57    -0.54    -5.28    -5.64    -6.23    -6.98    -7.82    -5.58    -8.54    -10.00

E67     | -97.88  | dist2path{62.93}>thresh_dist{4.00}  | -z       +x       -x       +z       -x       +y       -z       +0       -x       +0       -y       +y       +0       -y       +0       -z       -z       +0       +0       +x
        |         |                                     | -0.50    -0.23    -5.55    -5.47    -5.79    -0.79    -0.78    -0.50    -5.73    -5.52    -5.90    -6.18    -5.51    -6.85    -5.55    -7.59    -8.28    -5.55    -5.61    -10.00

E68     | -90.60  | dist2path{61.55}>thresh_dist{4.00}  | +y       +x       -y       -z       +z       +0       +z       +x       +y       -y       +0       +y       +z       -z       -y       +0       +0       +z
        |         |                                     | -0.50    -0.18    -5.22    -5.34    -5.58    -5.51    -0.79    -0.41    -5.18    -5.59    -5.51    -6.24    -7.10    -7.85    -8.45    -5.60    -5.56    -10.00

E69     | -85.22  | dist2path{60.40}>thresh_dist{4.00}  | +y       +y       -y       +0       +0       +z       +0       +x       +z       +z       +0       -y       -y       -x       +y       +x       +x       -x
        |         |                                     | -0.50    -0.43    -5.40    -5.50    -5.50    -5.22    -5.50    -5.45    -0.83    -0.61    -0.50    -5.22    -5.61    -6.31    -7.00    -7.44    -8.20    -10.00

E70     | -76.25  | dist2path{66.96}>thresh_dist{4.00}  | +y       -y       +0       -x       -x       -y       +z       +x       -y       -y       -z       -y       -z       +y       +y       -y
        |         |                                     | -0.50    -0.49    -0.50    -5.55    -5.72    -5.66    -0.78    -0.36    -5.02    -5.28    -5.71    -6.53    -7.32    -8.05    -8.76    -10.00

E71     | -83.16  | dist2path{69.86}>thresh_dist{4.00}  | +0       +0       +y       -z       +x       +z       +z       +z       -x       -y       -z       -z       +z       +0       -z       -z       +z       -x
        |         |                                     | -0.50    -0.50    -0.50    -0.41    -5.07    -5.39    -5.63    -0.78    -0.87    -5.41    -5.59    -6.01    -6.67    -5.55    -7.45    -8.07    -8.75    -10.00

E72     | -68.40  | dist2path{60.51}>thresh_dist{4.00}  | +0       -y       -x       +z       -y       +z       -x       +z       -z       -x       +x       -z       +y       -z       -z
        |         |                                     | -0.50    -0.50    -0.74    -5.48    -5.37    -5.52    -1.08    -0.81    -5.15    -5.76    -5.78    -6.49    -7.27    -7.95    -10.00

E73     | -100.50 | collision                           | -y       +z
        |         |                                     | -0.50    -100.00

E74     | -242.37 | dist2path{64.63}>thresh_dist{4.00}  | +0       +y       -x       +x       -y       -y       -z       +0       +z       -y       -z       +0       +x       +z       +0       +0       +y       +0       +x       +y       -y       +0       -y       -z       -x       +y       -x       -z       +y       +z       -z       +x       +y       -y       +z       +z       +x       -y       +y       +x       +x       +y       +0       +y       +z       +y       -z       +x       -x       -z       +x       -x       -y       +0       -z       -x
        |         |                                     | -0.50    -0.50    -0.70    -5.22    -5.40    -5.61    -0.76    -0.50    -0.11    2.18     -0.43    -0.47    -1.93    1.46     -5.35    -5.35    3.90     -5.20    4.18     4.16     4.15     -5.33    4.01     3.82     3.33     2.85     1.78     -0.13    -2.86    -6.94    -3.56    -2.15    -0.68    0.65     0.73     -4.07    -1.44    -0.57    -3.71    -6.98    -10.42   -13.67   -5.65    -14.59   -15.18   -15.30   -15.55   -15.34   -15.15   -11.31   -9.97    -14.25   -15.52   -5.80    -15.38   -10.00

